customer_id;age;gender;subscription_type;watch_hours;last_login_days;region;device;monthly_fee;payment_method;number_of_profiles;avg_watch_time_per_day;favorite_genre
1xe748fy-27f6-4x04-95z1-43185506ff98;32;Male;Premium;13,09;51;North America;Tablet;17,99;Crypto;2;0,25;Action
f5463712-8752-4fz0-ae3f-30137078f44z;37;Other;Standard;10,87;1;Oceania;Mobile;13,99;Gift Card;5;5,43;Documentary
y1x63ea1-39ef-402y-aaay-6086zx3e3368;42;Female;Standard;33,48;16;Europe;Desktop;13,99;Debit Card;2;1,97;Action
y3892yex-e6x1-4218-aa88-6ex1x835xe10;46;Male;Basic;5,07;0;Africa;Desktop;8,99;Debit Card;1;5,07;Comedy
x7yzf38z-95z2-46z7-8ay3-50f4z316878y;59;Female;Premium;26,54;33;Oceania;Laptop;17,99;Crypto;3;0,78;Sci-Fi
7ae851az-037f-41f3-z58a-a54190149ex0;24;Female;Basic;0,19;49;Oceania;Tablet;8,99;Crypto;3;0;Romance
692z797y-2e2y-4907-a81a-24f394f25810;30;Female;Basic;4,21;13;Oceania;Desktop;8,99;Debit Card;4;0,3;Drama
z3x7xf66-3750-4afa-afx1-x217ay259eff;63;Other;Standard;5,11;18;Asia;Tablet;13,99;Crypto;1;0,27;Horror
0ay9f17x-3658-4x74-9054-0f96a5460y54;51;Male;Premium;3,41;46;Asia;Desktop;17,99;Gift Card;2;0,07;Comedy
32y2a5zy-7e17-4fe3-85f0-z00105xxe7xy;47;Male;Premium;7,42;47;Africa;Tablet;17,99;Crypto;4;0,15;Horror
91898a2z-07f0-43x5-aeyz-7933052y3f77;32;Female;Standard;2,74;8;Asia;TV;13,99;Credit Card;1;0,3;Action
x11573zf-f68z-4134-89ff-659630zz63f3;60;Other;Premium;2,56;22;Asia;Mobile;17,99;Crypto;2;0,11;Sci-Fi
aeya46z3-2f4a-4f8a-941a-zyy7y536f372;40;Other;Premium;2,28;37;Africa;Laptop;17,99;Gift Card;2;0,06;Action
y8117a2e-0ax2-4702-98x4-a91z9e29247y;46;Other;Basic;6,46;35;Europe;Desktop;8,99;Gift Card;4;0,18;Sci-Fi
12ze3x4z-67ef-4665-a7zz-f889989afe1a;33;Female;Premium;11,3;7;North America;Tablet;17,99;Gift Card;1;1,41;Drama
x14ze48f-z54z-4z14-90z7-153e6y90a1ex;31;Female;Premium;3,13;7;North America;Mobile;17,99;Debit Card;5;0,39;Documentary
89f7x229-8ax2-4553-8582-066a2af2ezex;39;Other;Basic;9,89;45;Africa;Mobile;8,99;Gift Card;4;0,22;Documentary
f4eaey8x-554z-40y5-9761-y74633a253z5;19;Female;Premium;0,6;26;Oceania;Mobile;17,99;Gift Card;1;0,02;Sci-Fi
1x72e7f2-4e93-471x-8x46-772y2x538fxx;25;Male;Premium;44,46;33;Oceania;Tablet;17,99;PayPal;1;1,31;Drama
e408ee62-5313-4e04-zyey-e23z5202a7az;49;Male;Basic;9,67;57;Europe;Mobile;8,99;Credit Card;1;0,17;Horror
f1y83z47-42f3-43x3-8e18-4ea89y57773y;67;Other;Basic;10,17;18;North America;Tablet;8,99;Gift Card;2;0,54;Action
610x956e-f1f5-4z11-9x7y-441a37z21a17;55;Male;Standard;1,88;44;Europe;Tablet;13,99;PayPal;4;0,04;Action
f0y87yex-93a5-4494-a348-fyfyeyz24541;19;Male;Premium;0,36;28;Oceania;Desktop;17,99;Credit Card;1;0,01;Comedy
a32eee4y-69e9-41ee-a91x-f328yz381z15;59;Female;Premium;0,61;17;Africa;Tablet;17,99;Debit Card;5;0,03;Documentary
a5e64288-3362-4735-ze6e-a09y1y044761;26;Other;Basic;23,33;27;North America;Mobile;8,99;Gift Card;1;0,83;Action
2fe53083-6764-4xy3-zzaa-a88e030e71e2;58;Female;Standard;76,29;5;Europe;Mobile;13,99;Crypto;5;12,72;Sci-Fi
44f7004f-4f0y-4ff0-848z-97xa9a781ez0;18;Male;Premium;10,08;33;Oceania;Mobile;17,99;Credit Card;2;0,3;Documentary
50ezya29-2130-4894-9f3y-63f3f938f819;59;Other;Basic;8,48;24;North America;TV;8,99;Crypto;1;0,34;Drama
48486230-z6xx-4x6y-8x2a-0y8a2z7f2f39;41;Male;Premium;16,13;44;Asia;Desktop;17,99;Debit Card;4;0,36;Horror
47ea998f-01f4-4e7e-8y55-0fa01zaeyx11;28;Male;Basic;0,43;6;South America;TV;8,99;Credit Card;3;0,06;Drama
5af2x5zx-47aa-435f-8ea9-f18zza61xa3f;35;Male;Basic;43,84;24;South America;TV;8,99;Gift Card;4;1,75;Action
39218x93-3485-4f1a-z7xz-f501xez29f04;56;Other;Standard;3,62;22;Asia;TV;13,99;Crypto;1;0,16;Horror
x763fy11-4943-4f8z-80y2-4xe5za439245;34;Female;Premium;1,67;29;Africa;Tablet;17,99;Credit Card;1;0,06;Comedy
aayx3fe3-fxx1-415f-zxaf-a0x23aez3y37;41;Female;Standard;7,91;41;Asia;Desktop;13,99;PayPal;4;0,19;Romance
26f6x31y-6x28-43f9-a56e-760eef8xa91e;43;Other;Premium;7,18;5;North America;Desktop;17,99;Crypto;5;1,2;Sci-Fi
1fy5zy15-e2ex-47e0-a8y3-78632ffeae19;56;Female;Standard;30,05;14;Africa;Mobile;13,99;Gift Card;1;2;Horror
x9930885-axx6-474y-91zx-a2f9x0x2629x;31;Female;Premium;0,57;60;Oceania;Mobile;17,99;Crypto;3;0,01;Action
z0204082-x07f-4z31-858a-7eye1z76fz30;46;Other;Standard;28,66;37;Africa;Laptop;13,99;PayPal;1;0,75;Comedy
f10y6464-azf4-4120-a49x-2z80657f5324;45;Male;Premium;18,07;4;Asia;Tablet;17,99;Gift Card;1;3,61;Romance
23y526xa-y76e-4a8y-82ea-838a7736f832;68;Female;Standard;36,44;49;Oceania;Mobile;13,99;Gift Card;3;0,73;Sci-Fi
zf9a7e56-2737-4931-a68x-e0z9696z65x7;29;Male;Standard;4,09;59;Europe;TV;13,99;Credit Card;2;0,07;Sci-Fi
a88f8e6a-yf81-47ez-z982-5f73f413yf84;45;Other;Premium;8,95;16;Europe;Laptop;17,99;Credit Card;3;0,53;Sci-Fi
ee612990-fx6f-4z96-95y5-4y3x64a961a7;64;Male;Basic;1,84;30;Oceania;Tablet;8,99;Credit Card;4;0,06;Sci-Fi
70ef21fz-2720-408f-8x98-7070x307971z;57;Other;Standard;2,93;35;South America;Laptop;13,99;PayPal;5;0,08;Drama
44e03489-87f8-4024-8ax0-24ez139168fe;27;Male;Basic;3,36;22;Asia;Mobile;8,99;PayPal;3;0,15;Romance
72556yf5-71a1-404z-zz96-e1x49e112ex3;30;Male;Premium;1,84;2;Oceania;Tablet;17,99;PayPal;2;0,61;Action
94940860-8fy0-4fe9-a813-136e736xy785;69;Female;Standard;5,7;27;South America;Laptop;13,99;Crypto;1;0,2;Horror
5x4f942y-5e0y-4e72-z7e5-y03yy4xy020y;33;Other;Basic;4,44;28;Asia;Mobile;8,99;Crypto;1;0,15;Horror
6a1yf920-fzz2-4z70-881y-358y007zy43y;66;Female;Standard;32,75;41;Africa;Tablet;13,99;Credit Card;1;0,78;Romance
8e64y096-6yy3-468e-z5zy-63y64e8ea64a;24;Female;Premium;15,52;33;Europe;TV;17,99;Crypto;1;0,46;Romance
y38f1921-4fy2-4350-a1e1-y0aaeexf1654;45;Male;Basic;0,29;45;Oceania;Tablet;8,99;Debit Card;2;0,01;Documentary
xyy0039y-307a-4x72-a67e-a69688x676xz;19;Other;Premium;1,68;18;Africa;Tablet;17,99;PayPal;4;0,09;Horror
6y89z2aa-65xz-477z-8a60-5x8xa393950f;33;Male;Premium;22,26;35;Europe;Tablet;17,99;Debit Card;3;0,62;Drama
91y178za-x603-4aa5-8a9f-f872z9e9ee38;43;Male;Standard;26,79;6;Africa;TV;13,99;Credit Card;3;3,83;Comedy
2a2087f5-x137-4320-a395-2352ayaz3eef;19;Female;Basic;48,49;7;Europe;TV;8,99;Debit Card;4;6,06;Action
e874713y-7349-4582-806f-1fz0x743az6y;64;Other;Premium;1,83;0;Africa;Tablet;17,99;PayPal;1;1,83;Romance
75zz1697-a008-4x94-9307-8652f6z88827;42;Other;Standard;6,91;21;Asia;Mobile;13,99;Gift Card;4;0,31;Drama
f5exy841-zy01-4908-ae59-2051y2757a7z;63;Male;Premium;50,34;16;Europe;TV;17,99;Crypto;5;2,96;Romance
95xa76ye-xy72-4192-z15x-57z576909335;37;Other;Basic;11,16;23;North America;Tablet;8,99;PayPal;2;0,47;Documentary
5152898y-z43a-4087-93zy-4ey283f379z2;60;Male;Basic;5,34;18;Asia;TV;8,99;Credit Card;2;0,28;Drama
eee51xz1-409z-4642-zeyz-311ax53094a2;64;Male;Basic;19,1;30;Europe;Tablet;8,99;Credit Card;4;0,62;Documentary
y8363y4a-8478-4498-z1fz-f6y33222e11x;18;Female;Basic;1,97;46;South America;TV;8,99;Crypto;2;0,04;Action
8za829fz-fe7y-47f4-89xz-241934a74xz6;61;Female;Standard;2,54;49;South America;TV;13,99;Gift Card;3;0,05;Drama
6zf1x15a-7exe-4fa1-8ay3-ya10566780ea;70;Other;Basic;13,09;13;Asia;Tablet;8,99;Debit Card;2;0,93;Comedy
y3f2e7fx-8z89-48a5-8327-6xz568e73a64;43;Female;Standard;3,16;7;Asia;Mobile;13,99;PayPal;2;0,4;Sci-Fi
ax7ef66f-z1ff-4e88-a13a-3a031501a8yz;20;Male;Basic;3,38;34;Europe;TV;8,99;Credit Card;5;0,1;Romance
12xxaf98-x735-4343-954a-5269936z4x85;49;Other;Basic;1,17;46;South America;Laptop;8,99;Debit Card;1;0,02;Romance
28028f3f-af46-4e13-z3yx-x32az1279y48;40;Male;Basic;4,92;30;North America;Tablet;8,99;Credit Card;5;0,16;Documentary
az76x3yy-z330-42y9-ax6z-28z5e707a64x;63;Male;Basic;2,24;27;Africa;Mobile;8,99;Credit Card;4;0,08;Drama
1axax285-z2z1-4090-84z5-21x9aa4x1922;30;Other;Premium;4,45;43;Europe;Mobile;17,99;Gift Card;4;0,1;Action
76ee5y7f-f3y8-49ae-z448-a2510z0zx954;53;Male;Premium;11,18;19;South America;Tablet;17,99;PayPal;4;0,56;Comedy
23yfz542-2422-44az-9ayf-48096yayyx3y;18;Other;Premium;9,52;5;Oceania;Desktop;17,99;Gift Card;2;1,59;Drama
y32zafe7-6744-4901-zf9a-fa83zxa82088;39;Other;Standard;0,75;27;Africa;Laptop;13,99;Crypto;4;0,03;Romance
y18a0290-a6y6-4x07-9641-5255y31xa967;70;Male;Standard;13,92;57;North America;Laptop;13,99;Crypto;1;0,24;Action
3ax7f42y-02y6-469e-915y-yy1x57zza996;19;Male;Premium;5,34;0;Europe;Tablet;17,99;Credit Card;3;5,34;Documentary
ye97y787-6a6y-4162-aexa-19z2f014x2ff;48;Other;Basic;10,9;26;Oceania;Mobile;8,99;Crypto;2;0,4;Horror
4f064243-4e60-4a9z-az4e-z4z262969f53;26;Male;Premium;8,13;12;South America;Laptop;17,99;Credit Card;4;0,63;Sci-Fi
87zaxf81-7a2x-4zze-a869-321a3ya58275;48;Female;Standard;17,03;57;Europe;TV;13,99;Debit Card;5;0,29;Action
3yx1y05f-5575-4a10-ay1f-z67337a7ayaf;19;Female;Premium;4,73;41;Asia;Tablet;17,99;Crypto;2;0,11;Drama
336a2ae7-f0zy-4aa5-8fy8-540y138z7x3y;70;Male;Basic;110,4;33;Africa;Desktop;8,99;PayPal;5;3,25;Horror
7e9xxz87-4z17-40y9-aa12-a070f3720693;18;Female;Standard;5,32;18;Asia;Desktop;13,99;Gift Card;3;0,28;Sci-Fi
y1x1ae44-0zy9-49ee-z2ae-e2x6fz2zf599;58;Female;Standard;2,51;31;North America;Desktop;13,99;PayPal;5;0,08;Drama
z819383f-8219-47ze-a119-7y9225z5436y;57;Male;Premium;44,65;52;Oceania;Tablet;17,99;Credit Card;5;0,84;Comedy
7y1xfa22-78a1-4ze1-a9y9-929801f14z1y;47;Other;Standard;1,59;34;Oceania;Mobile;13,99;Gift Card;1;0,05;Comedy
a7ffxf22-z673-4z5a-aex8-8y53ex42814x;22;Other;Premium;32,25;30;Africa;TV;17,99;Gift Card;2;1,04;Romance
958219x9-6y45-4863-ae79-e0580f7936a0;52;Other;Premium;1,42;45;North America;Tablet;17,99;PayPal;5;0,03;Horror
yxyea36x-e4ze-42ff-8xf1-f792147643fy;53;Other;Standard;3,68;55;Oceania;Tablet;13,99;PayPal;1;0,07;Documentary
71243054-81z6-43a9-zea5-0zz0a0z2yf11;34;Other;Premium;1,41;20;South America;TV;17,99;Credit Card;4;0,07;Action
f10yx6y5-f3ey-43e7-a296-yyfa7f15942e;46;Male;Basic;1,6;31;North America;Desktop;8,99;Crypto;3;0,05;Drama
yxe28795-9a83-4z21-85a4-2fxx628430a5;33;Male;Premium;12;18;Africa;Laptop;17,99;Debit Card;3;0,63;Comedy
0x2e7yf3-53e8-4ff5-8385-3x2047301x5a;38;Male;Premium;11,96;22;North America;TV;17,99;Debit Card;4;0,52;Drama
5816a80z-x30e-4f74-z896-66982z245ay2;24;Female;Standard;8,4;29;North America;Tablet;13,99;Debit Card;1;0,28;Romance
8z321e79-2eea-4412-8x82-1x3178x5zf05;20;Female;Basic;25,17;3;Oceania;Desktop;8,99;Crypto;2;6,29;Documentary
xfyfa9z7-1yf2-4fy2-a671-12z758a6x6fx;31;Other;Basic;2,82;19;Africa;Laptop;8,99;Debit Card;4;0,14;Sci-Fi
e502zzx1-x79x-4705-z2f8-51x3x0xa534a;48;Other;Basic;1,61;41;Africa;Laptop;8,99;Credit Card;2;0,04;Drama
126zz497-94e7-4y3e-z7e4-58f87z347217;22;Male;Premium;14,69;12;Asia;Desktop;17,99;PayPal;1;1,13;Romance
783256z2-4209-4768-8239-6y32fx358074;35;Female;Basic;20,74;51;Oceania;Mobile;8,99;Debit Card;5;0,4;Horror
399y1yff-y016-45z4-z2z0-984443300064;56;Other;Basic;1,62;8;Oceania;Tablet;8,99;Credit Card;1;0,18;Sci-Fi
728yz69z-4920-4x86-83ye-8y89xa725583;27;Female;Standard;5,85;3;Oceania;Laptop;13,99;Crypto;5;1,46;Sci-Fi
9347980z-009x-4y3f-99x8-e7y509a64747;37;Female;Basic;12,73;49;Africa;Mobile;8,99;Credit Card;3;0,25;Action
1z8x684x-619y-41z0-9e21-ae96zf84xyf7;18;Female;Premium;22;15;Europe;Laptop;17,99;Debit Card;5;1,38;Sci-Fi
8f4a47f4-7z2a-4afy-z520-7z99z5az2z37;68;Male;Premium;18,66;57;Africa;Desktop;17,99;Credit Card;1;0,32;Drama
96ff8eze-a6e9-4yxy-za8f-yx8az503887e;28;Other;Premium;11,92;52;Oceania;TV;17,99;Crypto;3;0,22;Horror
6e4404fx-2f42-4a86-8x30-769a4f940474;52;Other;Premium;7,17;48;Oceania;Desktop;17,99;Credit Card;3;0,15;Comedy
aaxxzy84-7ee8-4y0f-8e0y-16ya63xx7881;45;Female;Basic;5,12;25;Oceania;TV;8,99;Crypto;5;0,2;Horror
8xy81534-y8a1-4a55-8f4y-5e34za2ae7zy;30;Male;Standard;31,65;29;Europe;Mobile;13,99;Debit Card;4;1,05;Horror
za083146-x48y-4x1f-aya2-ya4zy5x6178a;29;Female;Basic;5,55;20;South America;TV;8,99;Gift Card;2;0,26;Comedy
f6f6624a-z2x0-4655-a972-f9zey17a6ee4;30;Female;Standard;6,42;26;Asia;Tablet;13,99;PayPal;1;0,24;Horror
458xy247-15ex-4e76-aa27-x2f194e47x2a;63;Other;Premium;16,38;27;South America;Mobile;17,99;PayPal;3;0,58;Documentary
y889501x-97x7-4383-9fyf-9y87840e4a43;34;Other;Premium;29,29;19;Africa;TV;17,99;Gift Card;4;1,46;Sci-Fi
18fxx87e-1221-4z90-a8ay-y80x74f6511f;55;Female;Standard;13,62;47;Asia;Laptop;13,99;Crypto;4;0,28;Romance
74e8480z-6x93-4e54-8298-026036832022;62;Other;Basic;4,14;38;North America;Mobile;8,99;PayPal;1;0,11;Comedy
5f0xaf72-991e-4exy-a8y2-y1a330351e9a;45;Female;Premium;32,96;50;Oceania;Tablet;17,99;Debit Card;5;0,65;Romance
ya75f885-2393-40f3-zx87-28f761ef8487;60;Male;Standard;8,17;12;Africa;Tablet;13,99;Credit Card;3;0,63;Romance
2zyf8e3y-y68x-4343-9x6f-8a0x4406a4yz;46;Male;Premium;14,63;0;Oceania;Mobile;17,99;PayPal;2;14,63;Documentary
984019z7-1f52-407y-a36f-8288f6a141a0;44;Female;Premium;7,59;46;Asia;TV;17,99;PayPal;2;0,16;Romance
6f60718e-5a94-4ex6-9350-982f44y4166y;39;Male;Standard;6,8;44;Africa;Desktop;13,99;Crypto;3;0,15;Romance
5x21578a-z614-4939-9ye3-0y2e84aex9a4;69;Other;Basic;1,9;7;Europe;Desktop;8,99;Credit Card;5;0,24;Documentary
9731y4f5-6e17-4efz-8757-47e7z6491z02;44;Female;Basic;1,69;7;North America;Mobile;8,99;Crypto;5;0,21;Romance
0601af52-xaz0-4113-9231-3a750xz99347;60;Male;Basic;3,09;35;South America;Tablet;8,99;Gift Card;2;0,09;Romance
zf7y20e7-a641-4744-z5f5-77726ze8761z;18;Other;Standard;0,24;24;Africa;Mobile;13,99;Gift Card;5;0,01;Drama
z1f58e6x-869a-4zyy-z8ef-85y692608z44;58;Female;Standard;17,9;52;Oceania;Desktop;13,99;Crypto;4;0,34;Documentary
615zf370-1547-4522-zx9a-095ea804y262;54;Male;Premium;4,81;27;North America;TV;17,99;Debit Card;3;0,17;Documentary
6z9ea7e4-5a75-4ax1-8e49-8z47731862a2;61;Male;Standard;7,28;11;North America;Laptop;13,99;PayPal;2;0,61;Romance
28e352ye-75z6-4fe3-8f57-ea1z0757ae28;68;Other;Premium;7,65;50;North America;Mobile;17,99;Credit Card;4;0,15;Drama
ya30626a-76x6-4200-a884-9883377zfzy5;35;Female;Basic;8,85;48;Oceania;Mobile;8,99;Crypto;5;0,18;Romance
5zf1x96e-y284-4xae-851a-3z2yy3922xy9;45;Female;Standard;21,09;4;Africa;Tablet;13,99;Gift Card;5;4,22;Romance
2xx034y1-08z9-4z8a-9121-5ee5z4ff187e;32;Other;Basic;15,46;6;North America;Laptop;8,99;Credit Card;4;2,21;Horror
13z141f5-ax9z-49ea-9y0z-1fzze042f285;63;Female;Standard;9,75;21;Africa;Tablet;13,99;Debit Card;1;0,44;Horror
411z6zye-947y-4e94-a92y-f9709x42f9ea;53;Female;Standard;2,23;22;Europe;Desktop;13,99;Credit Card;2;0,1;Romance
7x2e8y99-eza5-41x7-8a5a-6f5x58feyaya;52;Other;Basic;4,08;37;Africa;Desktop;8,99;PayPal;4;0,11;Romance
y9a12y20-e602-4x0f-z036-4877x4e55e9a;70;Female;Standard;2,21;56;Europe;Tablet;13,99;Gift Card;5;0,04;Documentary
xf086863-9f4z-48za-968z-0286614e5zx5;46;Other;Standard;7,14;23;Oceania;TV;13,99;Crypto;5;0,3;Sci-Fi
y9246e8z-545z-4719-88f1-ee69ze75e652;19;Female;Basic;6,32;3;Asia;Mobile;8,99;Credit Card;2;1,58;Drama
1z5a59a3-7zx7-460a-8978-0a0x192fe774;24;Male;Standard;22,15;10;Europe;TV;13,99;Gift Card;5;2,01;Horror
f6yzx08y-12fa-4eza-z860-xa3z6y21ez39;59;Male;Premium;2,83;12;Africa;Laptop;17,99;Credit Card;5;0,22;Comedy
8443f57x-34f9-495y-9471-ez212212192e;49;Female;Standard;4,38;43;Europe;TV;13,99;Debit Card;3;0,1;Romance
x2a932az-697z-4647-8f2y-xzy66yaef165;43;Male;Standard;9,13;12;Africa;Mobile;13,99;Debit Card;3;0,7;Documentary
e6y7x246-1773-48y1-ay58-689y3e68ay6z;31;Other;Premium;13,34;39;Africa;Tablet;17,99;Crypto;4;0,33;Horror
7a5a1y2x-4xxf-4yex-8z06-9fe87x4e0x77;70;Other;Basic;26,98;57;North America;TV;8,99;Crypto;4;0,47;Horror
ez1715xy-8xz7-4781-a6fx-027e5f6zz5ay;56;Male;Standard;0,93;2;Oceania;Tablet;13,99;Credit Card;5;0,31;Horror
y2e9z503-386x-42xy-zay7-6a297a98e82y;33;Other;Standard;4,18;10;South America;Laptop;13,99;Crypto;5;0,38;Horror
3589xx2e-y79a-4239-99fz-f35y8z19f77y;58;Other;Basic;5,36;59;Oceania;TV;8,99;Crypto;1;0,09;Comedy
x487z07x-0a2x-49y5-81f9-0ya3x4a25069;31;Female;Basic;3,77;12;South America;Laptop;8,99;Credit Card;2;0,29;Documentary
e1844a6z-1068-4951-83f9-ez207e5z60x3;29;Other;Premium;2,06;24;Europe;Mobile;17,99;Gift Card;1;0,08;Horror
181fx400-afz0-4208-9315-759xe2ez87x9;46;Female;Premium;4,16;13;North America;Tablet;17,99;Debit Card;2;0,3;Sci-Fi
996z6673-00fa-4zf0-z45x-74x98888f537;50;Other;Basic;13,21;36;Asia;Tablet;8,99;Crypto;4;0,36;Comedy
47610273-6exx-4a7z-a38e-8299z453981e;23;Female;Basic;6,86;59;Africa;Desktop;8,99;Gift Card;4;0,11;Action
01axez52-273z-42ez-979a-3fz1a4440a75;43;Female;Basic;1,51;29;North America;Desktop;8,99;Credit Card;2;0,05;Documentary
1a3f4483-772x-43ea-a48a-605e0eze7079;28;Female;Premium;0,01;7;South America;TV;17,99;Crypto;1;0;Sci-Fi
e473y69f-6859-4428-844e-93814aaf0186;28;Male;Standard;14,02;33;Oceania;Mobile;13,99;Debit Card;1;0,41;Drama
5ee0ae54-f871-4xx1-9614-e4ya9f74659f;44;Female;Standard;0,55;51;Asia;Tablet;13,99;Crypto;2;0,01;Documentary
a03ee82x-6ef9-4y38-976a-x121e6z7xea0;62;Male;Standard;3,58;15;Oceania;Tablet;13,99;Credit Card;5;0,22;Horror
082y7632-xaya-4f82-za6e-xy1e7xya5624;54;Male;Basic;2,28;17;Asia;TV;8,99;PayPal;2;0,13;Horror
xa9y8z84-7x45-457f-9038-xfe4a87751a1;24;Female;Basic;9,58;44;South America;Tablet;8,99;Credit Card;5;0,21;Documentary
1e2yf6y0-3fz4-49x5-8aez-af2a4y886x64;27;Other;Basic;6,3;34;Africa;Tablet;8,99;Debit Card;4;0,18;Documentary
z8004935-690f-401z-z365-33z40z1x5x4e;52;Female;Basic;1,59;29;South America;TV;8,99;PayPal;3;0,05;Action
2xe72af7-0363-4exe-zf96-y0003a896f72;55;Other;Basic;1,38;52;South America;Tablet;8,99;Gift Card;5;0,03;Documentary
023674fx-9z81-45e5-8f9x-f8733x7x65x8;62;Male;Standard;18,07;20;Africa;Desktop;13,99;PayPal;2;0,86;Romance
77a52f9y-7768-491y-9z1x-723eax182zxf;64;Female;Premium;6,41;54;Europe;Mobile;17,99;Gift Card;1;0,12;Romance
454fey46-8e0x-4393-8447-yx6a9e571728;31;Other;Premium;18,73;1;Oceania;Mobile;17,99;Crypto;1;9,37;Action
5yy8a992-4y30-43ze-a159-973y513z4xx6;47;Other;Basic;14,08;20;Africa;Desktop;8,99;Gift Card;3;0,67;Comedy
1a0e524e-y388-4azf-af21-46zaf2798e0a;37;Other;Standard;18,23;36;Oceania;Desktop;13,99;Gift Card;5;0,49;Action
2e4826ea-64a8-4eae-84f2-4e5e2y104656;65;Other;Standard;28,86;13;Asia;Laptop;13,99;Gift Card;4;2,06;Horror
f4y54zfe-7854-4y8y-ax84-z9710932a4af;20;Female;Premium;49,3;25;Oceania;Tablet;17,99;Gift Card;3;1,9;Drama
7108z055-a04f-4ez1-z937-ayf3z9eayzfy;45;Other;Basic;3,95;38;Africa;Tablet;8,99;Gift Card;1;0,1;Documentary
72836765-0277-45y6-8517-86670y85yy1y;67;Female;Basic;11,06;16;North America;Desktop;8,99;Credit Card;4;0,65;Sci-Fi
fa628a8y-2284-4yx4-z893-92f7667yx544;70;Male;Basic;6,66;55;Oceania;Desktop;8,99;Gift Card;4;0,12;Romance
zfy31455-3690-4z1y-8z1x-7y920788xayx;67;Male;Basic;9,54;40;North America;Laptop;8,99;Crypto;2;0,23;Comedy
838a0849-x3y0-459x-ze8a-3062f5y3y0f4;28;Female;Basic;10,43;25;Oceania;Tablet;8,99;Gift Card;4;0,4;Horror
9axz0z11-3199-438y-9z3y-59xee22y6z27;53;Other;Premium;5,79;34;Africa;Mobile;17,99;Gift Card;5;0,17;Documentary
817458zx-a260-4430-z45e-f81x607fz449;36;Male;Basic;34,97;16;Europe;TV;8,99;PayPal;2;2,06;Action
219a55x5-2799-4e22-9e75-ef4fe26ex9yx;48;Female;Basic;5,71;40;Africa;Tablet;8,99;Crypto;1;0,14;Romance
6x10f486-9z5f-4yx3-z85z-fy27a5a5595x;19;Other;Standard;6,31;18;North America;TV;13,99;Crypto;1;0,33;Sci-Fi
082fx087-4859-4z03-9ey1-f51050yx285z;25;Male;Premium;6,08;33;Africa;Laptop;17,99;Debit Card;5;0,18;Documentary
y31a20zz-1z05-4448-801y-a8193f1z4f74;31;Other;Standard;6,59;19;Africa;Desktop;13,99;Crypto;3;0,33;Documentary
yzxx092z-08f0-4234-8418-feyez1f990x9;56;Female;Basic;15,59;3;South America;Desktop;8,99;Gift Card;3;3,9;Action
74zaz484-aay9-4a5y-8e3x-x2a4504a1eff;51;Other;Standard;7,43;25;North America;Mobile;13,99;Crypto;5;0,29;Comedy
y3614xxf-ee73-496a-z1ea-3e27f6a5288a;23;Female;Basic;21,34;19;South America;TV;8,99;Gift Card;2;1,07;Romance
26024fx4-7715-4460-ae23-4e78f477a652;67;Male;Standard;17,3;30;North America;Desktop;13,99;Gift Card;4;0,56;Action
y7yf1z97-yxx3-47yf-a147-a8az731a5f19;29;Other;Premium;14,26;23;South America;Laptop;17,99;PayPal;5;0,59;Horror
6004fz8x-885f-4zxy-zyef-x671742za6f6;25;Male;Premium;9,95;43;South America;Tablet;17,99;Debit Card;4;0,23;Sci-Fi
19fy98f0-ax10-4ax2-9526-28254xya93e5;37;Female;Basic;5,62;19;Asia;Laptop;8,99;Crypto;3;0,28;Romance
80z1fe1e-8ef5-42af-axa7-af43x8993352;69;Male;Premium;9,07;47;Africa;Desktop;17,99;PayPal;5;0,19;Comedy
y65ze27e-f93z-4423-a704-e981640e344e;37;Other;Basic;10,37;58;South America;Tablet;8,99;Credit Card;1;0,18;Horror
e2zyy0yf-556y-4y71-93z4-f4e99a0e9520;31;Female;Premium;19,72;40;South America;TV;17,99;Gift Card;3;0,48;Horror
693xzaee-4yy2-4978-az24-f5588ayfe591;39;Other;Premium;22,35;36;Asia;TV;17,99;Gift Card;5;0,6;Romance
yy439399-1ef2-4143-8924-z9e36668zxea;26;Male;Standard;11,26;50;Oceania;Tablet;13,99;Credit Card;2;0,22;Documentary
4z051y08-xe8a-4x4e-a445-efz30ze01528;49;Male;Standard;14,28;7;Africa;Desktop;13,99;Crypto;3;1,78;Sci-Fi
x1ze299e-4ffx-47zf-9976-93a9y9456za0;34;Other;Standard;1,55;15;Asia;Desktop;13,99;Debit Card;3;0,1;Sci-Fi
2f01y18y-8ay5-4z63-873e-fe10605673e3;64;Male;Basic;26,45;41;Africa;Laptop;8,99;Debit Card;1;0,63;Romance
az672yz5-ya3y-4y41-8f60-05033fx5a24f;60;Male;Standard;5,77;0;Europe;Tablet;13,99;Debit Card;5;5,77;Comedy
5a322090-313f-4308-az38-8fxf937yy37e;29;Male;Basic;13;46;Oceania;Tablet;8,99;Credit Card;4;0,28;Drama
2z48ay28-5439-47a6-z935-4438f01794ee;30;Male;Standard;0,74;0;South America;Laptop;13,99;Credit Card;4;0,74;Action
612e9485-7864-4xyz-83ze-zy58y403719e;67;Male;Standard;26,05;21;Europe;TV;13,99;PayPal;4;1,18;Drama
f140x0f2-16e8-44x1-z48y-2x1yy316939e;23;Other;Premium;4,46;50;North America;Desktop;17,99;Crypto;3;0,09;Horror
